단지ID,단지명,시군구,위도,경도,세대수,준공년월,물건종류,공급면적(평),전용면적(평),계약면적(평),공급면적(m2),전용면적(m2),주택형,면적일련번호,KB매매시세(만원),매매상한가(만원),매매하한가(만원),KB전세시세(만원),월세보증금(만원),월세최저(만원),월세최고(만원),세대수(평형),시세제공여부,전세가율,용적률,건폐율,월간매매변동률,월간전세변동률
1993,문정연합주택조합,송파구,37.4856984,127.1259482,120,1993.09,01,30.45,24.63,37.60,100.68,81.43,,51178,125000,130000,120000,58000,0,0,0,60,1,50.8,399.0,31.0,5.0,0.0
19930,우찬현대(101),서초구,37.4794705,127.0487524,15,2006.06,01,19.72,17.47,19.81,65.21,57.76,A,19264,90000,95100,83500,0,0,0,0,1,1,,242.0,59.0,,
19930,우찬현대(101),서초구,37.4794705,127.0487524,15,2006.06,01,20.38,18.05,20.48,67.40,59.70,B,66744,84000,90000,78900,0,0,0,0,2,1,,242.0,59.0,,
19930,우찬현대(101),서초구,37.4794705,127.0487524,15,2006.06,01,34.32,30.40,34.48,113.46,100.50,A,106552,120700,126400,105900,0,0,0,0,2,1,,242.0,59.0,,
19930,우찬현대(101),서초구,37.4794705,127.0487524,15,2006.06,01,34.49,30.55,34.66,114.03,101.00,B,137040,128500,137200,117800,0,0,0,0,1,1,,242.0,59.0,,
19930,우찬현대(101),서초구,37.4794705,127.0487524,15,2006.06,01,46.70,41.36,46.93,154.40,136.76,A,159427,164600,176700,154000,0,0,0,0,6,1,,242.0,59.0,,
19930,우찬현대(101),서초구,37.4794705,127.0487524,15,2006.06,01,47.28,41.88,47.51,156.31,138.45,B,175613,155100,162700,142800,0,0,0,0,3,1,,242.0,59.0,,
19936,신암밀리안,강동구,37.5136371,127.119469,19,2006.03,01,27.77,24.51,38.51,91.81,81.03,A,66749,0,0,0,0,0,0,0,1,0,,216.0,54.0,,
19936,신암밀리안,강동구,37.5136371,127.119469,19,2006.03,01,28.26,24.94,39.19,93.44,82.47,B,106555,0,0,0,0,0,0,0,2,0,,216.0,54.0,,
19936,신암밀리안,강동구,37.5136371,127.119469,19,2006.03,01,33.98,29.99,47.12,112.34,99.15,B,137043,117900,120400,115900,0,0,0,0,7,1,,216.0,54.0,,
19936,신암밀리안,강동구,37.5136371,127.119469,19,2006.03,01,34.09,30.09,47.28,112.72,99.48,A,19270,114200,118400,110600,0,0,0,0,8,1,,216.0,54.0,,
19936,신암밀리안,강동구,37.5136371,127.119469,19,2006.03,01,34.11,30.09,47.32,112.79,99.50,C,159430,119600,130100,108400,0,0,0,0,1,1,,216.0,54.0,,
1994,문정푸르지오2차,송파구,37.4867171,127.1272254,165,2001.05,01,24.11,17.93,32.43,79.72,59.30,A,94793,140000,145000,130000,54000,5000,175,195,18,1,44.7,345.0,36.0,0.0,0.0
1994,문정푸르지오2차,송파구,37.4867171,127.1272254,165,2001.05,01,24.22,18.01,32.59,80.08,59.57,B,1880,140000,145000,130000,54000,5000,175,195,35,1,44.7,345.0,36.0,0.0,0.0
1994,문정푸르지오2차,송파구,37.4867171,127.1272254,165,2001.05,01,34.49,25.65,46.39,114.04,84.82,,51179,160000,165000,150000,71500,10000,185,200,101,1,44.7,345.0,36.0,0.0,0.0
1994,문정푸르지오2차,송파구,37.4867171,127.1272254,165,2001.05,01,34.52,25.67,46.43,114.12,84.88,C,128803,160000,165000,150000,71500,10000,185,200,11,1,44.7,345.0,36.0,0.0,0.0
1995,현대,송파구,37.48571,127.13008,120,1991.09,01,26.85,21.63,28.89,88.77,71.52,,1881,90750,94250,86000,34000,10000,115,135,40,1,36.8,270.0,0.0,10.0,0.0
1995,현대,송파구,37.48571,127.13008,120,1991.09,01,30.67,25.41,33.08,101.42,84.03,,51180,104500,108250,98500,38500,10000,135,155,80,1,36.8,270.0,0.0,10.0,0.0
19951,강서뉴,강서구,37.5298928,126.8446311,15,2003.04,01,9.93,8.17,11.29,32.85,27.03,,19285,14200,17100,11400,0,0,0,0,1,1,,287.0,59.0,,
19951,강서뉴,강서구,37.5298928,126.8446311,15,2003.04,01,12.42,10.22,14.12,41.09,33.81,,66764,16100,19600,12600,0,0,0,0,1,1,,287.0,59.0,,
19951,강서뉴,강서구,37.5298928,126.8446311,15,2003.04,01,17.47,14.38,19.86,57.78,47.55,,106566,21200,22100,19500,0,0,0,0,1,1,,287.0,59.0,,
19951,강서뉴,강서구,37.5298928,126.8446311,15,2003.04,01,18.49,15.21,21.01,61.13,50.31,,137053,0,0,0,0,0,0,0,1,0,,287.0,59.0,,
19951,강서뉴,강서구,37.5298928,126.8446311,15,2003.04,01,18.52,15.24,21.05,61.25,50.40,,159439,22500,23900,20800,0,0,0,0,1,1,,287.0,59.0,,
19951,강서뉴,강서구,37.5298928,126.8446311,15,2003.04,01,20.50,16.87,23.31,67.80,55.80,,175624,0,0,0,0,0,0,0,1,0,,287.0,59.0,,
19951,강서뉴,강서구,37.5298928,126.8446311,15,2003.04,01,22.23,18.30,25.27,73.52,60.51,A,187502,32700,35200,30500,0,0,0,0,3,1,,287.0,59.0,,
19951,강서뉴,강서구,37.5298928,126.8446311,15,2003.04,01,22.27,18.33,25.31,73.64,60.60,B,196098,0,0,0,0,0,0,0,1,0,,287.0,59.0,,
19951,강서뉴,강서구,37.5298928,126.8446311,15,2003.04,01,23.25,19.13,26.42,76.87,63.27,A,202587,32200,35900,28500,0,0,0,0,3,1,,287.0,59.0,,
19951,강서뉴,강서구,37.5298928,126.8446311,15,2003.04,01,23.26,19.14,26.44,76.92,63.30,B,207529,33800,37400,31300,0,0,0,0,2,1,,287.0,59.0,,
19952,그린아트빌,강서구,37.5215931,126.8380733,30,2006.06,01,30.01,24.03,39.19,99.22,79.46,B,66765,48200,50800,45700,0,0,0,0,20,1,,287.0,48.0,,
19952,그린아트빌,강서구,37.5215931,126.8380733,30,2006.06,01,30.08,23.93,39.22,99.46,79.13,A,19286,45500,52400,40400,0,0,0,0,5,1,,287.0,48.0,,
19952,그린아트빌,강서구,37.5215931,126.8380733,30,2006.06,01,40.34,31.52,52.33,133.37,104.20,,106567,58000,63400,54800,0,0,0,0,1,1,,287.0,48.0,,
19952,그린아트빌,강서구,37.5215931,126.8380733,30,2006.06,01,42.32,33.49,55.11,139.91,110.73,,137054,63800,67400,60600,0,0,0,0,4,1,,287.0,48.0,,
19953,이너스,강서구,37.5528211,126.8315113,36,2003.11,01,25.11,22.14,31.84,83.03,73.21,,19287,47000,53300,42800,0,0,0,0,1,1,,261.0,49.0,,
19953,이너스,강서구,37.5528211,126.8315113,36,2003.11,01,26.93,23.74,34.14,89.03,78.50,,66766,47300,52600,41700,0,0,0,0,1,1,,261.0,49.0,,
19953,이너스,강서구,37.5528211,126.8315113,36,2003.11,01,28.61,25.22,36.28,94.60,83.40,B,106568,47900,55200,41000,0,0,0,0,1,1,,261.0,49.0,,
19953,이너스,강서구,37.5528211,126.8315113,36,2003.11,01,28.74,23.75,35.67,95.02,78.53,A,187503,50100,56000,44100,0,0,0,0,1,1,,261.0,49.0,,
19953,이너스,강서구,37.5528211,126.8315113,36,2003.11,01,29.08,25.64,36.88,96.16,84.79,C,137055,52300,58800,48000,0,0,0,0,5,1,,261.0,49.0,,
19953,이너스,강서구,37.5528211,126.8315113,36,2003.11,01,29.09,25.65,36.88,96.17,84.80,D,175625,53600,65200,47300,0,0,0,0,5,1,,261.0,49.0,,
19953,이너스,강서구,37.5528211,126.8315113,36,2003.11,01,29.14,25.69,36.95,96.35,84.95,E,159440,52500,55600,49500,0,0,0,0,5,1,,261.0,49.0,,
19953,이너스,강서구,37.5528211,126.8315113,36,2003.11,01,30.97,25.60,38.44,102.40,84.63,A,196099,0,0,0,0,0,0,0,12,0,,261.0,49.0,,
19953,이너스,강서구,37.5528211,126.8315113,36,2003.11,01,31.02,25.63,38.49,102.55,84.75,B,202588,53400,57800,50500,0,0,0,0,5,1,,261.0,49.0,,
19954,논현프라임(192-3),광진구,37.5081569,127.0328362,19,2004.10,01,43.76,40.61,56.90,144.68,134.28,A,19288,160400,166800,153400,0,0,0,0,7,1,,255.0,43.0,,
19954,논현프라임(192-3),광진구,37.5081569,127.0328362,19,2004.10,01,44.10,40.92,57.34,145.79,135.30,B,66767,157000,162900,146500,0,0,0,0,7,1,,255.0,43.0,,
19954,논현프라임(192-3),광진구,37.5081569,127.0328362,19,2004.10,01,45.41,42.15,59.05,150.14,139.35,,106569,159800,173700,146100,0,0,0,0,5,1,,255.0,43.0,,
1996,크로바.,송파구,37.48673,127.13207,14,1992.04,01,40.53,33.39,44.38,134.01,110.41,A,1882,108900,117900,98700,0,0,0,0,1,1,,0.0,0.0,,
1996,크로바.,송파구,37.48673,127.13207,14,1992.04,01,40.53,33.40,44.38,134.01,110.42,B,5311968,0,0,0,0,0,0,0,1,0,,0.0,0.0,,
1996,크로바.,송파구,37.48673,127.13207,14,1992.04,01,55.81,45.98,61.10,184.50,152.03,,51181,130300,140700,119600,0,0,0,0,12,1,,0.0,0.0,,
19961,남산트라팰리스,서대문구,37.5538277,126.975828,136,2010.05,02,45.15,35.12,68.68,149.26,116.11,,19294,205000,218000,195000,105000,20000,350,400,33,1,55.3,999.0,47.0,0.0,0.0
19961,남산트라팰리스,서대문구,37.5538277,126.975828,136,2010.05,02,49.30,38.35,75.00,162.98,126.78,,66773,215000,225000,200000,110000,0,0,0,33,1,55.3,999.0,47.0,0.0,0.0
19961,남산트라팰리스,서대문구,37.5538277,126.975828,136,2010.05,02,55.30,43.02,84.14,182.84,142.23,,106575,235000,245000,215000,130000,0,0,0,34,1,55.3,999.0,47.0,0.0,0.0
19961,남산트라팰리스,서대문구,37.5538277,126.975828,136,2010.05,02,57.73,44.91,87.83,190.86,148.47,,137059,230000,240000,210000,130000,0,0,0,34,1,55.3,999.0,47.0,0.0,0.0
19961,남산트라팰리스,서대문구,37.5538277,126.975828,136,2010.05,02,74.11,57.55,112.83,245.01,190.28,,159444,0,0,0,0,0,0,0,1,0,55.3,999.0,47.0,0.0,0.0
19961,남산트라팰리스,서대문구,37.5538277,126.975828,136,2010.05,02,80.38,62.42,122.40,265.75,206.36,,175629,0,0,0,0,0,0,0,1,0,55.3,999.0,47.0,0.0,0.0
19968,브라운스톤레전드,광진구,37.5154514,127.0422893,54,2009.08,02,60.33,51.34,91.73,199.47,169.73,,19301,0,0,0,0,0,0,0,2,0,,599.0,59.0,,
19968,브라운스톤레전드,광진구,37.5154514,127.0422893,54,2009.08,02,71.68,60.99,108.98,236.98,201.65,,66779,0,0,0,0,0,0,0,12,0,,599.0,59.0,,
19968,브라운스톤레전드,광진구,37.5154514,127.0422893,54,2009.08,02,72.55,61.73,110.30,239.85,204.10,,106580,0,0,0,0,0,0,0,12,0,,599.0,59.0,,
19968,브라운스톤레전드,광진구,37.5154514,127.0422893,54,2009.08,02,78.02,66.39,118.61,257.94,219.48,A,137063,0,0,0,0,0,0,0,12,0,,599.0,59.0,,
19968,브라운스톤레전드,광진구,37.5154514,127.0422893,54,2009.08,02,78.18,66.53,118.87,258.48,219.95,B,159448,0,0,0,0,0,0,0,12,0,,599.0,59.0,,
19968,브라운스톤레전드,광진구,37.5154514,127.0422893,54,2009.08,02,84.76,72.12,128.85,280.21,238.42,,175633,0,0,0,0,0,0,0,2,0,,599.0,59.0,,
19968,브라운스톤레전드,광진구,37.5154514,127.0422893,54,2009.08,02,102.99,87.64,156.58,340.49,289.73,,187508,0,0,0,0,0,0,0,1,0,,599.0,59.0,,
19968,브라운스톤레전드,광진구,37.5154514,127.0422893,54,2009.08,02,103.80,88.32,157.80,343.15,291.98,,196104,0,0,0,0,0,0,0,1,0,,599.0,59.0,,
19969,광진해모로리버뷰,강동구,37.5333976,127.0921495,83,2009.06,02,27.24,22.89,41.98,90.07,75.70,,19302,0,0,0,0,0,0,0,1,0,43.4,392.0,49.0,0.0,0.0
19969,광진해모로리버뷰,강동구,37.5333976,127.0921495,83,2009.06,02,29.42,25.89,46.08,97.26,85.59,,66780,0,0,0,0,0,0,0,1,0,43.4,392.0,49.0,0.0,0.0
19969,광진해모로리버뷰,강동구,37.5333976,127.0921495,83,2009.06,02,32.46,27.48,50.15,107.31,90.87,,106581,152500,165000,145000,66000,0,0,0,3,1,43.4,392.0,49.0,0.0,0.0
19969,광진해모로리버뷰,강동구,37.5333976,127.0921495,83,2009.06,02,33.32,28.25,51.50,110.17,93.39,,137064,152500,165000,145000,66000,0,0,0,18,1,43.4,392.0,49.0,0.0,0.0
19969,광진해모로리버뷰,강동구,37.5333976,127.0921495,83,2009.06,02,36.32,31.96,56.89,120.09,105.68,,159449,0,0,0,0,0,0,0,2,0,43.4,392.0,49.0,0.0,0.0
19969,광진해모로리버뷰,강동구,37.5333976,127.0921495,83,2009.06,02,37.62,33.10,58.93,124.38,109.45,B,187509,0,0,0,0,0,0,0,8,0,43.4,392.0,49.0,0.0,0.0
19969,광진해모로리버뷰,강동구,37.5333976,127.0921495,83,2009.06,02,37.94,32.33,58.75,125.45,106.90,A,175634,0,0,0,0,0,0,0,1,0,43.4,392.0,49.0,0.0,0.0
19969,광진해모로리버뷰,강동구,37.5333976,127.0921495,83,2009.06,02,43.42,37.12,67.32,143.57,122.73,A,196105,0,0,0,0,0,0,0,2,0,43.4,392.0,49.0,0.0,0.0
19969,광진해모로리버뷰,강동구,37.5333976,127.0921495,83,2009.06,02,43.45,36.74,67.10,143.67,121.46,B,202593,0,0,0,0,0,0,0,1,0,43.4,392.0,49.0,0.0,0.0
19969,광진해모로리버뷰,강동구,37.5333976,127.0921495,83,2009.06,02,43.90,37.12,67.79,145.15,122.73,A,207534,0,0,0,0,0,0,0,1,0,43.4,392.0,49.0,0.0,0.0
19969,광진해모로리버뷰,강동구,37.5333976,127.0921495,83,2009.06,02,44.45,40.98,74.19,146.97,135.50,B,222527,175000,185000,165000,76000,0,0,0,18,1,43.4,392.0,49.0,0.0,0.0
19969,광진해모로리버뷰,강동구,37.5333976,127.0921495,83,2009.06,02,44.87,39.49,70.29,148.36,130.56,B,214258,0,0,0,0,0,0,0,1,0,43.4,392.0,49.0,0.0,0.0
19969,광진해모로리버뷰,강동구,37.5333976,127.0921495,83,2009.06,02,44.88,38.15,69.43,148.37,126.12,A,211306,0,0,0,0,0,0,0,1,0,43.4,392.0,49.0,0.0,0.0
19969,광진해모로리버뷰,강동구,37.5333976,127.0921495,83,2009.06,02,46.85,40.14,72.68,154.90,132.70,A1,216618,175000,185000,165000,76000,0,0,0,4,1,43.4,392.0,49.0,0.0,0.0
19969,광진해모로리버뷰,강동구,37.5333976,127.0921495,83,2009.06,02,46.88,39.75,72.47,155.00,131.43,B,218541,0,0,0,0,0,0,0,2,0,43.4,392.0,49.0,0.0,0.0
19969,광진해모로리버뷰,강동구,37.5333976,127.0921495,83,2009.06,02,47.33,40.14,73.17,156.48,132.70,A2,220145,175000,185000,165000,76000,0,0,0,2,1,43.4,392.0,49.0,0.0,0.0
19969,광진해모로리버뷰,강동구,37.5333976,127.0921495,83,2009.06,02,47.84,40.60,73.98,158.18,134.23,B,221437,175000,185000,165000,76000,0,0,0,8,1,43.4,392.0,49.0,0.0,0.0
19969,광진해모로리버뷰,강동구,37.5333976,127.0921495,83,2009.06,02,48.29,40.98,74.67,159.66,135.50,A,223443,175000,185000,165000,76000,0,0,0,8,1,43.4,392.0,49.0,0.0,0.0
19969,광진해모로리버뷰,강동구,37.5333976,127.0921495,83,2009.06,02,61.78,54.37,96.77,204.25,179.75,,224230,0,0,0,0,0,0,0,1,0,43.4,392.0,49.0,0.0,0.0
1997,인택스빌,송파구,37.4868108,127.1326068,48,2002.11,01,25.23,18.13,31.72,83.43,59.94,,1883,0,0,0,0,0,0,0,24,0,,293.0,28.0,,
1997,인택스빌,송파구,37.4868108,127.1326068,48,2002.11,01,33.06,25.70,42.28,109.30,84.99,,51182,102800,111200,93900,0,0,0,0,24,1,,293.0,28.0,,
19970,고척월드메르디앙,구로구,37.5031104,126.862823,180,2011.07,01,33.77,25.69,45.66,111.65,84.93,A,19303,79500,81000,76500,47500,5000,120,130,137,1,59.7,245.0,22.0,0.0,0.0
19970,고척월드메르디앙,구로구,37.5031104,126.862823,180,2011.07,01,33.78,25.68,45.67,111.69,84.92,C,106582,79500,81000,76500,47500,5000,120,130,24,1,59.7,245.0,22.0,0.0,0.0
19970,고척월드메르디앙,구로구,37.5031104,126.862823,180,2011.07,01,33.82,25.70,45.71,111.82,84.96,B,66781,79500,81000,76500,47500,5000,120,130,19,1,59.7,245.0,22.0,0.0,0.0
19971,DMC상암센트럴파크1단지,강서구,37.5742286,126.8960211,213,2009.06,01,32.85,25.68,41.39,108.62,84.91,,106583,126500,130000,122500,70500,5000,230,240,193,1,55.7,193.0,19.0,0.0,2.17
19971,DMC상암센트럴파크1단지,강서구,37.5742286,126.8960211,213,2009.06,01,44.08,34.45,55.53,145.72,113.91,,137065,144500,146500,141000,81000,10000,245,265,20,1,55.7,193.0,19.0,0.0,2.17
19973,우성에비뉴,금천구,37.4822804,126.8982121,58,2008.04,01,31.70,25.69,42.75,104.82,84.95,D,137066,67000,70000,65000,43000,5000,140,150,12,1,64.2,250.0,23.0,0.0,0.0
19973,우성에비뉴,금천구,37.4822804,126.8982121,58,2008.04,01,31.72,25.70,42.77,104.86,84.99,B,66783,67000,70000,65000,43000,5000,140,150,13,1,64.2,250.0,23.0,0.0,0.0
19973,우성에비뉴,금천구,37.4822804,126.8982121,58,2008.04,01,31.77,25.70,42.82,105.02,84.99,C,106585,67000,70000,65000,43000,5000,140,150,7,1,64.2,250.0,23.0,0.0,0.0
19973,우성에비뉴,금천구,37.4822804,126.8982121,58,2008.04,01,31.81,25.70,42.86,105.17,84.99,A,19305,67000,70000,65000,43000,5000,140,150,26,1,64.2,250.0,23.0,0.0,0.0
1998,동부주택브리앙뜨(74),송파구,37.48029,127.12597,24,2003.03,01,28.49,24.24,33.17,94.20,80.15,,1884,0,0,0,0,0,0,0,6,0,,297.0,41.0,,
1998,동부주택브리앙뜨(74),송파구,37.48029,127.12597,24,2003.03,01,29.50,25.12,34.35,97.55,83.07,,51183,0,0,0,0,0,0,0,18,0,,297.0,41.0,,
19992,디엠씨자이1단지,강서구,37.5792474,126.8989132,209,2009.09,02,43.10,35.36,74.09,142.51,116.92,,19323,121500,125500,116000,70000,10000,185,205,86,1,57.6,498.0,49.0,0.0,4.48
19992,디엠씨자이1단지,강서구,37.5792474,126.8989132,209,2009.09,02,45.59,37.41,78.37,150.73,123.67,B,106599,129500,134000,124500,74000,10000,205,220,48,1,57.6,498.0,49.0,0.0,4.48
19992,디엠씨자이1단지,강서구,37.5792474,126.8989132,209,2009.09,02,45.75,37.54,78.64,151.26,124.10,A,66802,129500,134000,124500,74000,10000,205,220,24,1,57.6,498.0,49.0,0.0,4.48
19992,디엠씨자이1단지,강서구,37.5792474,126.8989132,209,2009.09,02,49.73,40.81,85.49,164.43,134.91,,137074,137500,141000,133000,79000,10000,235,255,42,1,57.6,498.0,49.0,0.0,4.48
19992,디엠씨자이1단지,강서구,37.5792474,126.8989132,209,2009.09,02,67.84,55.66,116.62,224.29,184.02,,159455,0,0,0,0,0,0,0,3,0,57.6,498.0,49.0,0.0,4.48
19992,디엠씨자이1단지,강서구,37.5792474,126.8989132,209,2009.09,02,75.93,62.30,130.52,251.03,205.96,A,175637,0,0,0,0,0,0,0,4,0,57.6,498.0,49.0,0.0,4.48
19992,디엠씨자이1단지,강서구,37.5792474,126.8989132,209,2009.09,02,76.09,62.43,130.80,251.56,206.39,B,187511,0,0,0,0,0,0,0,2,0,57.6,498.0,49.0,0.0,4.48
19993,고척파크푸르지오,구로구,37.5075888,126.8581743,662,2009.05,01,24.87,18.11,36.65,82.22,59.89,,19324,99000,102000,94500,56500,10000,140,165,282,1,57.1,159.0,17.0,1.02,7.62
19993,고척파크푸르지오,구로구,37.5075888,126.8581743,662,2009.05,01,32.51,25.69,49.23,107.50,84.94,,66803,108500,113000,102000,68500,15000,175,195,276,1,57.1,159.0,17.0,1.02,7.62
19993,고척파크푸르지오,구로구,37.5075888,126.8581743,662,2009.05,01,42.17,34.78,64.80,139.42,114.99,,106600,130000,137500,124000,79000,15000,210,230,104,1,57.1,159.0,17.0,1.02,7.62
19996,보람,강동구,37.5482903,127.1277981,25,2005.01,01,25.66,20.41,37.61,84.85,67.49,A,106603,53500,58700,48000,0,0,0,0,1,1,,318.0,51.0,,
19996,보람,강동구,37.5482903,127.1277981,25,2005.01,01,26.06,20.97,38.34,86.17,69.34,B,137077,54500,60100,48800,0,0,0,0,1,1,,318.0,51.0,,
19996,보람,강동구,37.5482903,127.1277981,25,2005.01,01,31.10,25.08,45.79,102.84,82.93,A,66806,66500,75200,58800,0,0,0,0,7,1,,318.0,51.0,,
19996,보람,강동구,37.5482903,127.1277981,25,2005.01,01,31.42,25.14,46.15,103.89,83.14,B,175639,67200,74700,59100,0,0,0,0,7,1,,318.0,51.0,,
19996,보람,강동구,37.5482903,127.1277981,25,2005.01,01,31.73,25.39,46.60,104.91,83.95,A,159457,70800,77600,59200,0,0,0,0,8,1,,318.0,51.0,,
19996,보람,강동구,37.5482903,127.1277981,25,2005.01,01,32.38,25.70,47.43,107.06,84.97,B,19327,68300,75800,60800,0,0,0,0,1,1,,318.0,51.0,,
19997,광남캐스빌3차,강동구,37.5260197,127.1270393,42,2004.11,01,20.25,16.57,27.29,66.95,54.81,,19328,64700,68300,62200,0,0,0,0,7,1,,216.0,47.0,,
19997,광남캐스빌3차,강동구,37.5260197,127.1270393,42,2004.11,01,27.00,22.25,36.46,89.28,73.58,,66807,73300,78000,70600,0,0,0,0,7,1,,216.0,47.0,,
19997,광남캐스빌3차,강동구,37.5260197,127.1270393,42,2004.11,01,30.56,25.16,41.25,101.03,83.19,,106604,81100,83200,76800,0,0,0,0,28,1,,216.0,47.0,,
2,논현(신동아),서초구,37.5148869,127.0228742,644,1997.07,01,16.00,10.80,20.94,52.92,35.73,,2,130000,140000,120000,42250,1000,145,158,273,1,32.5,245.0,26.0,0.0,0.0
2,논현(신동아),서초구,37.5148869,127.0228742,644,1997.07,01,31.41,25.56,43.10,103.86,84.52,,49365,225000,237000,210000,82500,5000,325,375,206,1,32.5,245.0,26.0,0.0,0.0
2,논현(신동아),서초구,37.5148869,127.0228742,644,1997.07,01,37.95,25.61,49.66,125.48,84.69,,93340,225000,237000,210000,82500,5000,325,375,13,1,32.5,245.0,26.0,0.0,0.0
2,논현(신동아),서초구,37.5148869,127.0228742,644,1997.07,01,42.50,34.58,58.30,140.50,114.34,,127746,250000,260000,240000,102500,5000,390,435,152,1,32.5,245.0,26.0,0.0,0.0
20,네스빌.,서초구,37.498271,127.0400641,9,1996.05,01,74.24,69.94,91.42,245.45,231.23,,19,0,0,0,0,0,0,0,1,0,,187.0,45.0,,
20,네스빌.,서초구,37.498271,127.0400641,9,1996.05,01,78.50,73.96,96.66,259.51,244.52,,49383,0,0,0,0,0,0,0,8,0,,187.0,45.0,,
200,개포우성2차,서초구,37.4913472,127.0578406,450,1984.12,01,30.57,28.65,31.11,101.09,94.74,,196,405000,435000,390000,115000,20000,200,240,118,1,29.4,0.0,0.0,0.0,0.0
200,개포우성2차,서초구,37.4913472,127.0578406,450,1984.12,01,30.57,25.61,31.11,101.09,84.69,,1707023,0,0,0,0,0,0,0,2,0,29.4,0.0,0.0,0.0,0.0
200,개포우성2차,서초구,37.4913472,127.0578406,450,1984.12,01,44.34,41.55,45.12,146.60,137.36,,49541,510000,535000,490000,150000,20000,300,370,262,1,29.4,0.0,0.0,0.0,0.0
200,개포우성2차,서초구,37.4913472,127.0578406,450,1984.12,01,44.34,38.65,45.12,146.60,127.78,A,1707022,0,0,0,0,0,0,0,8,0,29.4,0.0,0.0,0.0,0.0
200,개포우성2차,서초구,37.4913472,127.0578406,450,1984.12,01,54.61,51.17,55.56,180.54,169.18,,93479,585000,615000,565000,170000,0,0,0,60,1,29.4,0.0,0.0,0.0,0.0
20007,강변그대가갤럭시,강동구,37.5468221,127.1230057,134,2009.04,01,33.49,25.70,46.43,110.72,84.96,,19338,142500,147500,135000,68000,10000,205,220,56,1,47.7,221.0,20.0,0.0,0.0
20007,강변그대가갤럭시,강동구,37.5468221,127.1230057,134,2009.04,01,34.00,25.70,46.95,112.42,84.99,,66815,142500,147500,135000,68000,10000,205,225,56,1,47.7,221.0,20.0,0.0,0.0
20007,강변그대가갤럭시,강동구,37.5468221,127.1230057,134,2009.04,01,46.89,39.19,66.64,155.03,129.57,,106610,167500,172500,162500,82500,0,0,0,22,1,47.7,221.0,20.0,0.0,0.0
20013,노블레스,강서구,37.5509849,126.8704628,18,2006.12,01,17.27,15.01,17.27,57.12,49.64,,66819,0,0,0,0,0,0,0,1,0,,249.0,37.0,,
20013,노블레스,강서구,37.5509849,126.8704628,18,2006.12,01,18.57,16.14,18.57,61.40,53.36,,106614,0,0,0,0,0,0,0,1,0,,249.0,37.0,,
20013,노블레스,강서구,37.5509849,126.8704628,18,2006.12,01,27.32,23.74,27.32,90.32,78.50,,137085,0,0,0,0,0,0,0,2,0,,249.0,37.0,,
20013,노블레스,강서구,37.5509849,126.8704628,18,2006.12,01,29.46,25.61,29.46,97.42,84.67,,159465,58900,62000,55100,0,0,0,0,7,1,,249.0,37.0,,
20013,노블레스,강서구,37.5509849,126.8704628,18,2006.12,01,29.53,25.67,29.53,97.64,84.87,,19344,0,0,0,0,0,0,0,7,0,,249.0,37.0,,
20015,역삼하나빌,광진구,37.5092625,127.0413391,77,2002.09,02,11.55,8.60,14.68,38.21,28.44,,19346,0,0,0,0,0,0,0,12,0,,799.0,59.0,,
20015,역삼하나빌,광진구,37.5092625,127.0413391,77,2002.09,02,12.64,9.41,16.07,41.81,31.12,,66820,0,0,0,0,0,0,0,12,0,,799.0,59.0,,
20015,역삼하나빌,광진구,37.5092625,127.0413391,77,2002.09,02,13.56,10.09,17.23,44.83,33.37,,187515,0,0,0,0,0,0,0,5,0,,799.0,59.0,,
20015,역삼하나빌,광진구,37.5092625,127.0413391,77,2002.09,02,20.13,14.98,25.59,66.57,49.55,,106615,0,0,0,0,0,0,0,5,0,,799.0,59.0,,
20015,역삼하나빌,광진구,37.5092625,127.0413391,77,2002.09,02,20.50,15.26,26.06,67.80,50.47,A,137086,0,0,0,0,0,0,0,12,0,,799.0,59.0,,
20015,역삼하나빌,광진구,37.5092625,127.0413391,77,2002.09,02,20.68,15.39,26.28,68.37,50.89,B,1220915,0,0,0,0,0,0,0,12,0,,799.0,59.0,,
20015,역삼하나빌,광진구,37.5092625,127.0413391,77,2002.09,02,21.25,15.82,27.01,70.27,52.31,C,159466,0,0,0,0,0,0,0,12,0,,799.0,59.0,,
20015,역삼하나빌,광진구,37.5092625,127.0413391,77,2002.09,02,34.44,25.64,43.78,113.88,84.77,,175644,0,0,0,0,0,0,0,7,0,,799.0,59.0,,
20018,하나,동대문구,37.5506685,127.0266508,18,2003.10,01,16.75,13.93,19.79,55.38,46.05,,137087,56800,61300,51200,0,0,0,0,3,1,,299.0,59.0,,
20018,하나,동대문구,37.5506685,127.0266508,18,2003.10,01,30.15,25.02,35.67,99.67,82.72,A,19349,99800,105400,95400,0,0,0,0,4,1,,299.0,59.0,,
20018,하나,동대문구,37.5506685,127.0266508,18,2003.10,01,30.15,25.02,35.67,99.68,82.73,B,66823,92300,97000,88400,0,0,0,0,1,1,,299.0,59.0,,
