구,동,아파트명,세대수,준공년월,공급면적(㎡),전용면적(㎡),공급면적(평),KB매매시세(만원),KB매매시세,매매상한가(만원),매매하한가(만원),도로명주소,단지ID
마포구,신공덕동,신공덕이편한세상,128,2007.10,105.66,84.68,31.96,150000,15억,155000,144000,서울특별시 마포구 백범로 239,14845
마포구,신수동,대원칸타빌,279,2004.07,105.62,84.96,31.95,147500,"14억 7,500만 원",160500,135000,서울특별시 마포구 창전로2길 10,12304
마포구,신수동,대원칸타빌,279,2004.07,105.65,84.98,31.96,147500,"14억 7,500만 원",160500,135000,서울특별시 마포구 창전로2길 10,12304
마포구,신수동,대원칸타빌,279,2004.07,107.39,84.87,32.48,147500,"14억 7,500만 원",160500,135000,서울특별시 마포구 창전로2길 10,12304
마포구,신수동,마포경남아너스빌,160,2007.05,106.04,84.95,32.07,147500,"14억 7,500만 원",158000,136500,서울특별시 마포구 신수로 81,14904
마포구,신수동,마포경남아너스빌,160,2007.05,106.39,84.95,32.18,147500,"14억 7,500만 원",158000,136500,서울특별시 마포구 신수로 81,14904
마포구,신수동,성원.,260,1998.12,140.60,114.78,42.53,149500,"14억 9,500만 원",157500,140000,서울특별시 마포구 독막로28길 7,1374
마포구,신수동,세양청마루,192,2003.12,105.08,82.86,31.78,147000,"14억 7,000만 원",155000,139000,서울특별시 마포구 독막로 209,12272
마포구,신수동,세양청마루,192,2003.12,140.86,111.88,42.60,160000,16억,170000,152500,서울특별시 마포구 독막로 209,12272
마포구,신수동,신수현대,210,1996.09,101.42,84.47,30.67,147500,"14억 7,500만 원",152000,138500,서울특별시 마포구 토정로 242,1375
마포구,신수동,신수현대,210,1996.09,101.80,84.85,30.79,147500,"14억 7,500만 원",152000,138500,서울특별시 마포구 토정로 242,1375
마포구,신수동,신촌삼익,391,1997.04,112.13,84.85,33.91,140500,14억 500만 원,144500,133000,서울특별시 마포구 신수로 107,1373
마포구,신수동,신촌삼익,391,1997.04,151.32,114.50,45.77,150000,15억,156500,143000,서울특별시 마포구 신수로 107,1373
마포구,신정동,서강GS,538,1999.07,114.15,84.40,34.53,149500,"14억 9,500만 원",165000,142500,서울특별시 마포구 창전로 26,1379
마포구,신정동,서강GS,538,1999.07,114.84,84.97,34.73,149500,"14억 9,500만 원",165000,142500,서울특별시 마포구 창전로 26,1379
마포구,아현동,마포더클래시,1419,2022.11,59.31,43.27,17.94,142500,"14억 2,500만 원",147500,132500,서울특별시 마포구 신촌로28길 50,549997
마포구,아현동,마포더클래시,1419,2022.11,59.41,43.64,17.97,142500,"14억 2,500만 원",147500,132500,서울특별시 마포구 신촌로28길 50,549997
마포구,아현동,마포트라팰리스2차,120,2008.07,117.64,99.56,35.58,146500,"14억 6,500만 원",149000,142500,서울특별시 마포구 마포대로 201,15657
마포구,아현동,마포트라팰리스2차,120,2008.07,123.94,104.89,37.49,147500,"14억 7,500만 원",150000,143000,서울특별시 마포구 마포대로 201,15657
마포구,연남동,코오롱하늘채,466,2003.06,167.71,150.04,50.73,147500,"14억 7,500만 원",152500,142500,서울특별시 마포구 연남로 52,12013
마포구,염리동,마포프레스티지자이,1694,2021.12,57.22,42.96,17.31,147500,"14억 7,500만 원",152500,140000,서울특별시 마포구 대흥로24길 24,40986
마포구,염리동,세양청마루,88,2005.05,107.04,84.47,32.37,150000,15억,155000,145000,서울특별시 마포구 독막로42길 5,13383
마포구,염리동,염리삼성래미안,574,2001.03,84.01,59.76,25.41,155000,"15억 5,000만 원",163500,147500,서울특별시 마포구 백범로25길 63,1371
마포구,염리동,염리삼성래미안,574,2001.03,81.06,59.76,24.52,157000,"15억 7,000만 원",165500,149500,서울특별시 마포구 백범로25길 63,1371
마포구,염리동,염리삼성래미안,574,2001.03,81.16,59.85,24.55,157000,"15억 7,000만 원",165500,149500,서울특별시 마포구 백범로25길 63,1371
마포구,용강동,마포대림2차e-편한세상,141,2004.06,76.29,59.81,23.07,148000,"14억 8,000만 원",158500,139500,서울특별시 마포구 토정로32길 6,12717
마포구,용강동,마포대림2차e-편한세상,141,2004.06,76.33,59.25,23.09,148000,"14억 8,000만 원",158500,139500,서울특별시 마포구 토정로32길 6,12717
마포구,창전동,마포웨스트리버태영데시앙,276,2019.05,79.36,59.81,24.00,157500,"15억 7,500만 원",162500,152500,서울특별시 마포구 서강로3길 32,35393
마포구,창전동,마포웨스트리버태영데시앙,276,2019.05,79.74,59.80,24.12,157500,"15억 7,500만 원",162500,152500,서울특별시 마포구 서강로3길 32,35393
마포구,창전동,마포웨스트리버태영데시앙,276,2019.05,80.72,59.98,24.41,157500,"15억 7,500만 원",162500,152500,서울특별시 마포구 서강로3길 32,35393
마포구,창전동,서강쌍용예가,635,2007.11,83.67,59.98,25.31,159000,"15억 9,000만 원",164000,154500,서울특별시 마포구 독막로 145,15156
마포구,창전동,서강한화오벨리스크스위트,192,2007.04,129.81,98.82,39.26,146500,"14억 6,500만 원",150000,138000,서울특별시 마포구 창전로 45,15033
마포구,창전동,서강한화오벨리스크스위트,192,2007.04,153.05,116.51,46.29,153000,"15억 3,000만 원",162000,146000,서울특별시 마포구 창전로 45,15033
마포구,창전동,창전동삼성,951,1998.06,108.55,84.93,32.83,142500,"14억 2,500만 원",146500,138000,서울특별시 마포구 서강로 95,1383
마포구,창전동,창전동삼성,951,1998.06,141.65,114.82,42.84,148500,"14억 8,500만 원",151500,144000,서울특별시 마포구 서강로 95,1383
마포구,창전동,창전동현대홈타운,243,2005.08,106.22,84.97,32.13,149500,"14억 9,500만 원",152500,144000,서울특별시 마포구 서강로 83,13619
마포구,창전동,태영(데시앙),553,2003.11,105.93,84.97,32.04,146500,"14억 6,500만 원",150000,135000,서울특별시 마포구 서강로9길 45,12544
마포구,합정동,KCC엠파이어리버,70,2006.09,163.11,140.88,49.34,158000,"15억 8,000만 원",163000,152000,서울특별시 마포구 양화로 26,14351
마포구,현석동,강변힐스테이트,510,2004.02,78.52,59.78,23.75,146500,"14억 6,500만 원",157500,140000,서울특별시 마포구 신수로 15,12449
마포구,현석동,강변힐스테이트,510,2004.02,79.37,59.54,24.00,146500,"14억 6,500만 원",157500,140000,서울특별시 마포구 신수로 15,12449
마포구,현석동,강변힐스테이트,510,2004.02,79.93,59.78,24.17,146500,"14억 6,500만 원",157500,140000,서울특별시 마포구 신수로 15,12449
마포구,현석동,밤섬현대,219,1999.07,87.91,59.40,26.59,147500,"14억 7,500만 원",160000,135000,서울특별시 마포구 신수로3길 23,1377
분당구,야탑동,장미마을(동부),1134,1993.02,106.28,84.99,32.15,151500,"15억 1,500만 원",156500,141500,경기도 성남시 분당구 장미로 55,4621
분당구,야탑동,장미마을(동부),1134,1993.02,128.87,101.41,38.98,155000,"15억 5,000만 원",160000,145000,경기도 성남시 분당구 장미로 55,4621
분당구,야탑동,장미마을(코오롱),1082,1993.02,106.43,84.60,32.19,151500,"15억 1,500만 원",156500,141500,경기도 성남시 분당구 장미로 55,4623
분당구,야탑동,장미마을(코오롱),1082,1993.02,123.38,101.94,37.32,155000,"15억 5,000만 원",160000,145000,경기도 성남시 분당구 장미로 55,4623
분당구,야탑동,장미마을(현대),2136,1993.04,102.03,84.79,30.86,156500,"15억 6,500만 원",160000,150000,경기도 성남시 분당구 장미로 101,4622
분당구,야탑동,장미마을(현대),2136,1993.04,102.24,84.97,30.93,156500,"15억 6,500만 원",160000,150000,경기도 성남시 분당구 장미로 101,4622
분당구,야탑동,장미마을(현대),2136,1993.04,121.16,101.99,36.65,156500,"15억 6,500만 원",161500,151000,경기도 성남시 분당구 장미로 101,4622
분당구,야탑동,장미마을(현대),2136,1993.04,124.33,101.99,37.61,157500,"15억 7,500만 원",162500,151500,경기도 성남시 분당구 장미로 101,4622
서대문구,남가좌동,DMC센트럴아이파크,1061,2018.12,126.81,103.19,38.35,144000,"14억 4,000만 원",147000,139000,서울특별시 서대문구 증가로 150,33388
서대문구,남가좌동,DMC센트럴아이파크,1061,2018.12,128.03,103.89,38.72,144000,"14억 4,000만 원",147000,139000,서울특별시 서대문구 증가로 150,33388
서대문구,남가좌동,DMC센트럴아이파크,1061,2018.12,141.29,114.81,42.74,150000,15억,155500,145500,서울특별시 서대문구 증가로 150,33388
서대문구,남가좌동,DMC에코자이,1047,2019.12,111.22,84.97,33.64,145500,"14억 5,500만 원",148500,137000,서울특별시 서대문구 거북골로 84,38715
서대문구,남가좌동,DMC에코자이,1047,2019.12,112.36,84.82,33.99,145500,"14억 5,500만 원",148500,137000,서울특별시 서대문구 거북골로 84,38715
서대문구,남가좌동,DMC에코자이,1047,2019.12,112.72,84.78,34.09,145500,"14억 5,500만 원",148500,137000,서울특별시 서대문구 거북골로 84,38715
서대문구,남가좌동,DMC파크뷰자이,4300,2015.10,112.62,84.96,34.06,146667,"14억 6,667만 원",151667,140667,서울특별시 서대문구 가재울미래로 2,28216
서대문구,남가좌동,DMC파크뷰자이,4300,2015.10,110.63,84.90,33.46,147333,"14억 7,333만 원",152667,140667,서울특별시 서대문구 가재울미래로 2,28216
서대문구,남가좌동,DMC파크뷰자이,4300,2015.10,110.68,84.99,33.48,147333,"14억 7,333만 원",152667,140667,서울특별시 서대문구 가재울미래로 2,28216
서대문구,남가좌동,DMC파크뷰자이,4300,2015.10,112.40,84.96,34.00,147333,"14억 7,333만 원",152667,140667,서울특별시 서대문구 가재울미래로 2,28216
서대문구,남가좌동,DMC파크뷰자이,4300,2015.10,110.09,84.90,33.30,157333,"15억 7,333만 원",164000,150000,서울특별시 서대문구 가재울미래로 2,28216
서대문구,남가좌동,DMC파크뷰자이,4300,2015.10,110.14,84.99,33.31,157333,"15억 7,333만 원",164000,150000,서울특별시 서대문구 가재울미래로 2,28216
서대문구,남가좌동,DMC파크뷰자이,4300,2015.10,110.30,84.96,33.36,157333,"15억 7,333만 원",164000,150000,서울특별시 서대문구 가재울미래로 2,28216
서대문구,남가좌동,DMC파크뷰자이,4300,2015.10,111.41,84.97,33.70,157333,"15억 7,333만 원",164000,150000,서울특별시 서대문구 가재울미래로 2,28216
서대문구,남가좌동,DMC파크뷰자이,4300,2015.10,111.66,84.96,33.77,157333,"15억 7,333만 원",164000,150000,서울특별시 서대문구 가재울미래로 2,28216
서대문구,남가좌동,DMC파크뷰자이,4300,2015.10,111.98,84.97,33.87,157333,"15억 7,333만 원",164000,150000,서울특별시 서대문구 가재울미래로 2,28216
서대문구,남가좌동,DMC파크뷰자이,4300,2015.10,112.61,84.98,34.06,157333,"15억 7,333만 원",164000,150000,서울특별시 서대문구 가재울미래로 2,28216
서대문구,남가좌동,래미안남가좌2차,503,2005.10,143.80,114.79,43.50,140000,14억,145000,135000,서울특별시 서대문구 수색로6길 43,13688
서대문구,남가좌동,래미안루센티아,997,2020.04,112.99,84.83,34.17,149500,"14억 9,500만 원",152500,145000,서울특별시 서대문구 거북골로 100,39233
서대문구,남가좌동,래미안루센티아,997,2020.04,113.88,84.83,34.44,149500,"14억 9,500만 원",152500,145000,서울특별시 서대문구 거북골로 100,39233
서대문구,남가좌동,래미안루센티아,997,2020.04,114.55,84.95,34.65,149500,"14억 9,500만 원",152500,145000,서울특별시 서대문구 거북골로 100,39233
서대문구,남가좌동,래미안루센티아,997,2020.04,115.44,84.95,34.92,149500,"14억 9,500만 원",152500,145000,서울특별시 서대문구 거북골로 100,39233
서대문구,냉천동,돈의문센트레빌,561,2011.04,80.49,59.98,24.34,142500,"14억 2,500만 원",150000,137500,서울특별시 서대문구 독립문로14길 33,16097
서대문구,대현동,신촌럭키,855,1999.02,142.17,121.60,43.00,158000,"15억 8,000만 원",167000,147500,서울특별시 서대문구 이화여대길 50-12,1509
서대문구,북가좌동,DMC래미안이편한세상,3293,2012.10,108.36,84.95,32.77,142500,"14억 2,500만 원",149000,132500,서울특별시 서대문구 수색로 100,22859
서대문구,북가좌동,DMC래미안이편한세상,3293,2012.10,110.19,84.93,33.33,145000,"14억 5,000만 원",151500,137500,서울특별시 서대문구 수색로 100,22859
서대문구,북가좌동,DMC래미안이편한세상,3293,2012.10,110.34,84.95,33.37,145000,"14억 5,000만 원",151500,137500,서울특별시 서대문구 수색로 100,22859
서대문구,북가좌동,DMC래미안이편한세상,3293,2012.10,110.67,84.94,33.47,145000,"14억 5,000만 원",151500,137500,서울특별시 서대문구 수색로 100,22859
서대문구,북가좌동,DMC래미안이편한세상,3293,2012.10,112.14,84.95,33.92,145000,"14억 5,000만 원",151500,137500,서울특별시 서대문구 수색로 100,22859
서대문구,북가좌동,DMC래미안이편한세상,3293,2012.10,112.46,84.95,34.01,145000,"14억 5,000만 원",151500,137500,서울특별시 서대문구 수색로 100,22859
서대문구,북가좌동,DMC래미안이편한세상,3293,2012.10,113.20,84.92,34.24,145000,"14억 5,000만 원",151500,137500,서울특별시 서대문구 수색로 100,22859
서대문구,북가좌동,DMC래미안이편한세상,3293,2012.10,113.51,84.94,34.33,145000,"14억 5,000만 원",151500,137500,서울특별시 서대문구 수색로 100,22859
서대문구,북가좌동,DMC래미안이편한세상,3293,2012.10,114.10,84.97,34.51,145000,"14억 5,000만 원",151500,137500,서울특별시 서대문구 수색로 100,22859
서대문구,북가좌동,DMC래미안이편한세상,3293,2012.10,152.81,120.93,46.22,154000,"15억 4,000만 원",159000,145000,서울특별시 서대문구 수색로 100,22859
서대문구,북가좌동,DMC래미안이편한세상,3293,2012.10,153.65,120.91,46.47,154000,"15억 4,000만 원",159000,145000,서울특별시 서대문구 수색로 100,22859
서대문구,북아현동,경남(1차),106,1996.05,80.45,59.77,24.33,144000,"14억 4,000만 원",148000,140000,서울특별시 서대문구 북아현로 40,1516
서대문구,북아현동,경남(1차),106,1996.05,80.63,59.92,24.39,144000,"14억 4,000만 원",148000,140000,서울특별시 서대문구 북아현로 40,1516
서대문구,북아현동,경남(1차),106,1996.05,98.15,84.91,29.69,151000,"15억 1,000만 원",155000,148000,서울특별시 서대문구 북아현로 40,1516
서대문구,북아현동,경남(1차),106,1996.05,105.25,84.84,31.83,151000,"15억 1,000만 원",155000,148000,서울특별시 서대문구 북아현로 40,1516
서대문구,북아현동,신촌푸르지오,940,2015.10,81.20,59.88,24.56,160000,16억,166000,153500,서울특별시 서대문구 북아현로1길 50,30737
서대문구,북아현동,신촌푸르지오,940,2015.10,81.48,59.99,24.65,160000,16억,166000,153500,서울특별시 서대문구 북아현로1길 50,30737
서대문구,북아현동,신촌푸르지오,940,2015.10,81.72,59.99,24.72,160000,16억,166000,153500,서울특별시 서대문구 북아현로1길 50,30737
서대문구,북아현동,힐스테이트신촌,1226,2023.06,74.82,52.84,22.63,144000,"14억 4,000만 원",150000,137000,서울특별시 서대문구 이화여대8길 123,42270
서대문구,북아현동,힐스테이트신촌,1226,2023.06,78.63,55.97,23.78,149500,"14억 9,500만 원",155500,142500,서울특별시 서대문구 이화여대8길 123,42270
서대문구,연희동,연희대우,562,2002.07,141.81,114.70,42.89,142500,"14억 2,500만 원",149000,137500,서울특별시 서대문구 연희로 38-20,1485
서대문구,영천동,독립문삼호,895,1995.06,130.30,108.63,39.41,140000,14억,145000,135000,서울특별시 서대문구 독립문로 10,1433
서대문구,영천동,독립문삼호,895,1995.06,136.74,114.63,41.36,145000,"14억 5,000만 원",150000,140000,서울특별시 서대문구 독립문로 10,1433
서대문구,현저동,독립문극동,1300,1998.12,127.70,102.45,38.62,141500,"14억 1,500만 원",145000,134000,서울특별시 서대문구 독립문공원길 17,1434
서대문구,현저동,독립문극동,1300,1998.12,140.94,114.51,42.63,144000,"14억 4,000만 원",147000,136500,서울특별시 서대문구 독립문공원길 17,1434
서대문구,홍은동,북한산더샵,552,2017.12,136.26,109.27,41.22,141000,"14억 1,000만 원",146000,136000,서울특별시 서대문구 통일로 510,30890
서대문구,홍은동,북한산더샵,552,2017.12,141.90,114.62,42.92,150500,15억 500만 원,157000,144000,서울특별시 서대문구 통일로 510,30890
서대문구,홍은동,북한산더샵,552,2017.12,142.89,114.86,43.22,150500,15억 500만 원,157000,144000,서울특별시 서대문구 통일로 510,30890
서대문구,홍은동,북한산더샵,552,2017.12,148.48,120.27,44.91,150500,15억 500만 원,157000,144000,서울특별시 서대문구 통일로 510,30890
서대문구,홍제동,서대문푸르지오센트럴파크,832,2025.06,82.33,59.94,24.90,146500,"14억 6,500만 원",151500,141500,서울특별시 서대문구 통일로 339,46839
서대문구,홍제동,서대문푸르지오센트럴파크,832,2025.06,82.95,59.98,25.09,146500,"14억 6,500만 원",151500,141500,서울특별시 서대문구 통일로 339,46839
서대문구,홍제동,홍제센트럴아이파크,906,2020.06,112.23,84.96,33.94,142500,"14억 2,500만 원",150000,135000,서울특별시 서대문구 통일로 395,33013
서대문구,홍제동,홍제센트럴아이파크,906,2020.06,112.42,84.92,34.00,142500,"14억 2,500만 원",150000,135000,서울특별시 서대문구 통일로 395,33013
서대문구,홍제동,홍제센트럴아이파크,906,2020.06,112.43,84.93,34.01,142500,"14억 2,500만 원",150000,135000,서울특별시 서대문구 통일로 395,33013
서대문구,홍제동,홍제센트럴아이파크,906,2020.06,113.32,84.97,34.28,142500,"14억 2,500만 원",150000,135000,서울특별시 서대문구 통일로 395,33013
서대문구,홍제동,홍제센트럴아이파크,906,2020.06,113.89,84.96,34.45,142500,"14억 2,500만 원",150000,135000,서울특별시 서대문구 통일로 395,33013
서대문구,홍제동,홍제센트럴아이파크,906,2020.06,141.87,117.09,42.91,148000,"14억 8,000만 원",154000,143000,서울특별시 서대문구 통일로 395,33013
서대문구,홍제동,홍제센트럴아이파크,906,2020.06,142.01,117.87,42.95,148000,"14억 8,000만 원",154000,143000,서울특별시 서대문구 통일로 395,33013
서대문구,홍제동,홍제역해링턴플레이스,1116,2024.03,116.28,84.99,35.17,146000,"14억 6,000만 원",150000,138500,서울특별시 서대문구 세무서8길 30,44874
서대문구,홍제동,홍제역해링턴플레이스,1116,2024.03,115.86,84.95,35.04,160000,16억,165000,152500,서울특별시 서대문구 세무서8길 30,44874
서대문구,홍제동,홍제역해링턴플레이스,1116,2024.03,116.07,84.95,35.11,160000,16억,165000,152500,서울특별시 서대문구 세무서8길 30,44874
서대문구,홍제동,홍제역해링턴플레이스,1116,2024.03,117.19,84.95,35.44,160000,16억,165000,152500,서울특별시 서대문구 세무서8길 30,44874
서초구,내곡동,서초더샵포레,1264,2014.08,80.70,59.94,24.41,147500,"14억 7,500만 원",152500,140000,서울특별시 서초구 헌릉로8길 58,28957
서초구,내곡동,서초더샵포레,1264,2014.08,80.87,59.69,24.46,147500,"14억 7,500만 원",152500,140000,서울특별시 서초구 헌릉로8길 58,28957
서초구,방배동,SK리더스뷰,82,2006.09,111.32,84.83,33.67,155000,"15억 5,000만 원",160000,150000,서울특별시 서초구 방배천로 11,14303
서초구,방배동,SK리더스뷰,82,2006.09,111.36,84.86,33.68,155000,"15억 5,000만 원",160000,150000,서울특별시 서초구 방배천로 11,14303
서초구,방배동,SK리더스뷰,82,2006.09,114.37,84.95,34.59,155000,"15억 5,000만 원",160000,150000,서울특별시 서초구 방배천로 11,14303
서초구,방배동,SK리더스뷰,82,2006.09,116.10,84.80,35.12,155000,"15억 5,000만 원",160000,150000,서울특별시 서초구 방배천로 11,14303
서초구,방배동,SK리더스뷰,82,2006.09,118.35,84.97,35.80,155000,"15억 5,000만 원",160000,150000,서울특별시 서초구 방배천로 11,14303
서초구,방배동,디오슈페리움,55,2006.06,108.82,84.94,32.91,150000,15억,157500,142500,서울특별시 서초구 동작대로 108,14214
서초구,방배동,디오슈페리움,55,2006.06,108.85,84.97,32.92,150000,15억,157500,145000,서울특별시 서초구 동작대로 108,14214
서초구,방배동,디오슈페리움,55,2006.06,108.87,84.98,32.93,150000,15억,157500,142500,서울특별시 서초구 동작대로 108,14214
서초구,방배동,디오슈페리움,55,2006.06,108.88,84.99,32.93,150000,15억,157500,142500,서울특별시 서초구 동작대로 108,14214
서초구,방배동,방배금강(프리빌),87,2001.11,106.77,81.73,32.29,160000,16억,170000,150000,서울특별시 서초구 서초대로18길 6,1642
서초구,방배동,방배서리풀힐스,66,2006.10,102.99,84.99,31.15,150000,15억,155000,145000,서울특별시 서초구 방배로11길 35,15209
서초구,방배동,방배씨티,91,2000.11,101.85,74.16,30.80,145000,"14억 5,000만 원",150000,140000,서울특별시 서초구 서초대로23길 74,1640
서초구,방배동,방배씨티,91,2000.11,105.81,77.04,32.00,145000,"14억 5,000만 원",150000,140000,서울특별시 서초구 서초대로23길 74,1640
서초구,방배동,방배씨티,91,2000.11,123.14,89.66,37.24,146000,"14억 6,000만 원",152000,142000,서울특별시 서초구 서초대로23길 74,1640
서초구,방배동,방배임광(3차),316,1988.04,65.86,51.84,19.92,155000,"15억 5,000만 원",160000,145000,서울특별시 서초구 방배로2길 24-6,1629
서초구,방배동,삼환나띠르빌,126,2003.04,105.42,84.98,31.88,155000,"15억 5,000만 원",160000,150000,서울특별시 서초구 명달로 33,1647
서초구,방배동,삼환나띠르빌,126,2003.04,114.51,92.93,34.63,155000,"15억 5,000만 원",160000,150000,서울특별시 서초구 명달로 33,1647
서초구,방배동,세양아르비채,54,2006.01,170.61,134.15,51.60,150000,15억,155000,140000,서울특별시 서초구 서초대로 12,13903
서초구,방배동,세양아르비채,54,2006.01,172.17,147.57,52.08,155000,"15억 5,000만 원",165000,150000,서울특별시 서초구 서초대로 12,13903
서초구,서초동,대우디오빌프라임,112,2005.10,103.80,81.97,31.40,155000,"15억 5,000만 원",160000,150000,서울특별시 서초구 강남대로 321,13825
서초구,서초동,대우디오빌프라임,112,2005.10,107.54,84.92,32.53,155000,"15억 5,000만 원",160000,150000,서울특별시 서초구 강남대로 321,13825
서초구,서초동,대우디오빌프라임,112,2005.10,107.60,84.97,32.55,155000,"15억 5,000만 원",160000,150000,서울특별시 서초구 강남대로 321,13825
서초구,서초동,서초극동스타클래스II,60,2006.09,101.20,81.06,30.61,150000,15억,160000,140000,서울특별시 서초구 효령로67길 35,14301
서초구,서초동,서초극동스타클래스II,60,2006.09,102.04,82.43,30.86,150000,15억,160000,140000,서울특별시 서초구 효령로67길 35,14301
서초구,서초동,서초극동스타클래스II,60,2006.09,105.31,84.99,31.85,152500,"15억 2,500만 원",162500,142500,서울특별시 서초구 효령로67길 35,14301
서초구,서초동,서초극동스타클래스II,60,2006.09,120.14,96.55,36.34,157500,"15억 7,500만 원",167500,147500,서울특별시 서초구 효령로67길 35,14301
서초구,서초동,서초동동일하이빌,54,2006.10,119.85,84.98,36.25,150000,15억,155000,145000,서울특별시 서초구 서초대로 240,15815
서초구,서초동,서초동두산위브,78,2005.05,103.45,84.99,31.29,140000,14억,145000,135000,서울특별시 서초구 강남대로39길 5,13571
서초구,서초동,서초트라팰리스,257,2005.11,102.74,81.76,31.07,160000,16억,165000,155000,서울특별시 서초구 효령로72길 57,13896
서초구,서초동,서초한빛삼성,264,1999.11,84.96,59.52,25.70,149000,"14억 9,000만 원",152000,145000,서울특별시 서초구 서초대로40길 72,1669
서초구,서초동,서초한신리빙타워,103,1999.04,112.11,84.86,33.91,145000,"14억 5,000만 원",153000,140000,서울특별시 서초구 효령로 237,1693
서초구,서초동,서초현대,299,1999.11,72.72,53.01,21.99,152500,"15억 2,500만 원",160000,147500,서울특별시 서초구 사임당로19길 10,1696
서초구,서초동,서초현대,299,1999.11,75.02,54.45,22.69,160000,16억,170000,150000,서울특별시 서초구 사임당로19길 10,1696
서초구,서초동,현대ESA1차.,122,2002.01,131.58,100.06,39.80,152500,"15억 2,500만 원",157500,145000,서울특별시 서초구 효령로77길 20,1699
서초구,서초동,현대ESA1차.,122,2002.01,145.33,110.52,43.96,160000,16억,165000,150000,서울특별시 서초구 효령로77길 20,1699
서초구,신원동,서초포레스타5단지,547,2014.05,80.40,59.93,24.32,157500,"15억 7,500만 원",174000,150000,서울특별시 서초구 청계산로7길 43,28960
서초구,신원동,서초포레스타7단지,310,2013.09,87.67,59.94,26.52,160000,16억,167500,150000,서울특별시 서초구 청계산로11길 7-12,27988
서초구,신원동,서초포레스타7단지,310,2013.09,87.72,59.81,26.53,160000,16억,167500,150000,서울특별시 서초구 청계산로11길 7-12,27988
서초구,신원동,서초포레스타7단지,310,2013.09,87.89,59.92,26.58,160000,16억,167500,150000,서울특별시 서초구 청계산로11길 7-12,27988
서초구,우면동,동고(동양고속),330,1995.03,96.98,77.14,29.33,145000,"14억 5,000만 원",150000,137500,서울특별시 서초구 바우뫼로7길 29,1737
서초구,우면동,동고(동양고속),330,1995.03,105.47,84.96,31.90,150000,15억,155000,145000,서울특별시 서초구 바우뫼로7길 29,1737
서초구,우면동,서초네이처힐1단지,178,2012.11,110.25,84.78,33.35,160000,16억,165000,155000,서울특별시 서초구 형촌길 35,27465
서초구,우면동,서초네이처힐1단지,178,2012.11,110.84,84.82,33.52,160000,16억,165000,155000,서울특별시 서초구 형촌길 35,27465
서초구,우면동,서초네이처힐1단지,178,2012.11,112.10,84.73,33.91,160000,16억,165000,155000,서울특별시 서초구 형촌길 35,27465
서초구,우면동,서초네이처힐6단지,382,2013.02,81.93,59.99,24.78,152500,"15억 2,500만 원",160000,145000,서울특별시 서초구 태봉로2길 30,26689
서초구,우면동,서초네이처힐7단지,275,2011.12,85.73,59.99,25.93,147500,"14억 7,500만 원",155000,137500,서울특별시 서초구 태봉로2길 10,25075
서초구,우면동,우면한라,252,1994.05,78.93,59.98,23.87,155000,"15억 5,000만 원",160000,147500,서울특별시 서초구 바우뫼로 33,1740
서초구,우면동,코오롱,300,1994.10,73.06,52.47,22.10,157500,"15억 7,500만 원",162500,150000,서울특별시 서초구 바우뫼로 53,1739
서초구,우면동,호반써밋서초파크,424,2013.12,71.15,51.89,21.52,140000,14억,145000,132500,서울특별시 서초구 양재대로2길 33,25666
서초구,우면동,호반써밋서초파크,424,2013.12,82.17,59.93,24.85,152500,"15억 2,500만 원",165000,147500,서울특별시 서초구 양재대로2길 33,25666
서초구,우면동,호반써밋서초파크뷰,358,2013.12,116.19,84.95,35.14,142500,"14억 2,500만 원",147500,137500,서울특별시 서초구 양재대로2길 11,25652
서초구,우면동,호반써밋서초파크뷰,358,2013.12,116.25,84.99,35.16,142500,"14억 2,500만 원",147500,137500,서울특별시 서초구 양재대로2길 11,25652
성동구,금호동1가,벽산,1707,2001.12,78.09,59.90,23.62,154500,"15억 4,500만 원",165000,145000,서울특별시 성동구 금호로 100,1768
성동구,금호동1가,벽산,1707,2001.12,86.44,59.90,26.15,154500,"15억 4,500만 원",165000,145000,서울특별시 성동구 금호로 100,1768
성동구,금호동1가,벽산,1707,2001.12,108.59,84.82,32.84,160000,16억,176500,146500,서울특별시 성동구 금호로 100,1768
성동구,금호동1가,벽산,1707,2001.12,110.58,84.82,33.45,160000,16억,176500,146500,서울특별시 성동구 금호로 100,1768
성동구,금호동3가,금호1차푸르지오,336,2005.05,78.70,59.97,23.80,144000,"14억 4,000만 원",150000,137500,서울특별시 성동구 금호산8길 5,13364
성동구,금호동3가,금호1차푸르지오,336,2005.05,102.79,84.92,31.09,154000,"15억 4,000만 원",160000,147500,서울특별시 성동구 금호산8길 5,13364
성동구,금호동3가,금호동한신휴플러스,323,2005.07,80.96,59.99,24.49,148500,"14억 8,500만 원",155000,140000,서울특별시 성동구 금호산길 27,13487
성동구,금호동3가,금호동한신휴플러스,323,2005.07,107.00,84.96,32.36,157500,"15억 7,500만 원",165000,150000,서울특별시 성동구 금호산길 27,13487
성동구,금호동3가,금호동한신휴플러스,323,2005.07,108.21,84.49,32.73,157500,"15억 7,500만 원",165000,150000,서울특별시 성동구 금호산길 27,13487
성동구,금호동3가,두산,1267,1994.09,82.29,59.97,24.89,154500,"15억 4,500만 원",163500,145000,서울특별시 성동구 동호로 100,1767
성동구,금호동3가,두산,1267,1994.09,96.92,79.08,29.31,159000,"15억 9,000만 원",167500,149000,서울특별시 성동구 동호로 100,1767
